customer_id,first_name,last_name,email,phone_number,account_status,kyc_verified,account_created_at,primary_location_id
CUST-afc65271,First14802,Last14802,user14802@example.com,555-3746647,Active,true,2025-04-15 10:27:43,LOC-9f88ce57
CUST-98da624e,First14803,Last14803,user14803@example.com,555-7139912,Active,true,2025-04-28 19:45:59,LOC-aaa16d43
CUST-f7870024,First14804,Last14804,user14804@example.com,555-3999362,Active,true,2025-07-17 09:43:34,LOC-f59f11a8
CUST-1f948636,First14805,Last14805,user14805@example.com,555-2835251,Active,true,2025-04-09 05:00:12,LOC-772908ad
CUST-23a405ee,First14806,Last14806,user14806@example.com,555-4775074,Active,true,2025-05-24 08:47:37,LOC-34920858
CUST-c387d9f0,First14807,Last14807,user14807@example.com,555-8887771,Active,true,2025-03-02 12:37:12,LOC-a07f1493
CUST-e558f982,First14808,Last14808,user14808@example.com,555-8413674,Closed,true,2025-01-05 09:36:51,LOC-c5de9796
CUST-d85d2bb5,First14809,Last14809,user14809@example.com,555-2093067,Closed,true,2025-05-17 00:10:43,LOC-dd642930
CUST-34a5cd26,First14810,Last14810,user14810@example.com,555-4413376,Active,true,2025-01-18 00:37:39,LOC-413c7b7d
CUST-11d134f6,First14811,Last14811,user14811@example.com,555-7804878,Active,true,2025-04-19 06:04:45,LOC-95d0704c
CUST-cfa2bb78,First14812,Last14812,user14812@example.com,555-1469799,Active,true,2025-05-07 16:00:02,LOC-d4f70f6a
CUST-8f8c9372,First14813,Last14813,user14813@example.com,555-2527065,Active,true,2025-01-06 11:28:36,LOC-9b4f5e73
CUST-d494329a,First14814,Last14814,user14814@example.com,555-8470254,Active,true,2025-01-29 19:26:13,LOC-7fa2ec94
CUST-7826f1d8,First14815,Last14815,user14815@example.com,555-2016224,Active,true,2025-03-28 23:23:15,LOC-520d9daa
CUST-0efc52e2,First14816,Last14816,user14816@example.com,555-3870982,Active,true,2025-02-04 15:39:37,LOC-04900c33
CUST-436204de,First14817,Last14817,user14817@example.com,555-8015644,Active,true,2025-04-28 00:17:40,LOC-98fb1e67
CUST-61f6687d,First14818,Last14818,user14818@example.com,555-7697599,Active,true,2025-05-01 07:14:16,LOC-9f88ce57
CUST-dcf4d78a,First14819,Last14819,user14819@example.com,555-7753095,Active,true,2025-06-22 02:02:15,LOC-ecf14f31
CUST-0e643ed5,First14820,Last14820,user14820@example.com,555-4215906,Active,true,2025-07-15 11:11:38,LOC-ddb5db61
CUST-1c43dce2,First14821,Last14821,user14821@example.com,555-6682339,Active,true,2025-01-02 08:04:20,LOC-0f49977c
CUST-cab4de15,First14822,Last14822,user14822@example.com,555-3303732,Active,true,2025-03-07 04:10:02,LOC-52ae7aa1
CUST-47a7e4da,First14823,Last14823,user14823@example.com,555-7558451,Active,true,2025-07-09 17:52:48,LOC-de4e4b89
CUST-14f0566a,First14824,Last14824,user14824@example.com,555-9230616,Active,true,2025-04-21 03:23:12,LOC-829e57d8
CUST-73405d50,First14825,Last14825,user14825@example.com,555-7649004,Active,true,2025-04-18 08:38:10,LOC-30d83bdf
CUST-0e4303c9,First14826,Last14826,user14826@example.com,555-2870566,Active,true,2025-06-19 08:21:42,LOC-c6e4f0f1
CUST-52819a0d,First14827,Last14827,user14827@example.com,555-6728529,Active,true,2025-05-30 05:14:35,LOC-4402edea
CUST-71b31de9,First14828,Last14828,user14828@example.com,555-5290710,Active,false,2025-07-07 23:53:34,LOC-186535d8
CUST-82d5d921,First14829,Last14829,user14829@example.com,555-1114493,Active,true,2025-02-13 18:48:27,LOC-d2b0ba1d
CUST-7c0628b7,First14830,Last14830,user14830@example.com,555-5059654,Suspended,true,2025-05-02 18:23:20,LOC-67bc485a
CUST-9e474ae6,First14831,Last14831,user14831@example.com,555-8864302,Active,true,2025-07-01 12:37:49,LOC-d0e59f53
CUST-52cdcb79,First14832,Last14832,user14832@example.com,555-9260605,Active,true,2025-04-01 05:25:47,LOC-e992dd9e
CUST-0928afc5,First14833,Last14833,user14833@example.com,555-4503196,Active,false,2025-07-12 16:54:04,LOC-53826e70
CUST-a1e0a8cd,First14834,Last14834,user14834@example.com,555-9650370,Active,true,2025-03-03 09:11:35,LOC-85135e21
CUST-4fae2cb2,First14835,Last14835,user14835@example.com,555-7103384,Active,false,2025-07-02 06:14:39,LOC-016dd350
CUST-e1101081,First14836,Last14836,user14836@example.com,555-6137777,Active,true,2025-02-21 11:57:43,LOC-cc04ed9c
CUST-0f82475a,First14837,Last14837,user14837@example.com,555-8593805,Active,true,2025-06-14 23:14:52,LOC-d0e59f53
CUST-c1470e26,First14838,Last14838,user14838@example.com,555-5399202,Active,true,2025-02-14 03:16:23,LOC-d6abec44
CUST-60ab4fd8,First14839,Last14839,user14839@example.com,555-5209305,Active,true,2025-04-02 17:23:43,LOC-b0354380
CUST-743ca6b6,First14840,Last14840,user14840@example.com,555-6664812,Active,true,2025-02-12 21:20:00,LOC-061ded48
CUST-3f030534,First14841,Last14841,user14841@example.com,555-6398195,Active,true,2025-02-02 19:18:00,LOC-a7d37f5d
CUST-104fcf1e,First14842,Last14842,user14842@example.com,555-7433589,Active,true,2025-04-18 11:19:11,LOC-d431297d
CUST-4c165cc4,First14843,Last14843,user14843@example.com,555-1528839,Active,true,2025-07-18 06:12:08,LOC-50417cab
CUST-c238b389,First14844,Last14844,user14844@example.com,555-1873666,Active,true,2025-06-17 20:47:08,LOC-dc72268c
CUST-69a14ca9,First14845,Last14845,user14845@example.com,555-8472100,Active,true,2025-06-21 14:17:50,LOC-4ffaff92
CUST-d3bc6e25,First14846,Last14846,user14846@example.com,555-1631528,Active,true,2025-02-19 13:57:31,LOC-63a5f8e9
CUST-af23d317,First14847,Last14847,user14847@example.com,555-9110562,Active,true,2025-06-08 19:32:12,LOC-a1dbe6d1
CUST-e5af108c,First14848,Last14848,user14848@example.com,555-1396060,Active,true,2025-01-31 18:59:07,LOC-74da0c82
CUST-4e0f8661,First14849,Last14849,user14849@example.com,555-7471172,Active,true,2025-05-07 07:40:10,LOC-d42e072a
CUST-acf9ff22,First14850,Last14850,user14850@example.com,555-5417090,Active,true,2025-03-29 03:49:18,LOC-3bfd01a1
CUST-6afc8833,First14851,Last14851,user14851@example.com,555-3662041,Active,false,2025-05-14 16:57:18,LOC-23ad3054
CUST-bb67a99a,First14852,Last14852,user14852@example.com,555-4364903,Active,true,2025-06-24 16:35:35,LOC-7fdbee47
CUST-cb8d33ff,First14853,Last14853,user14853@example.com,555-6072572,Active,true,2025-06-06 08:12:08,LOC-a001a12a
CUST-379956ca,First14854,Last14854,user14854@example.com,555-4091402,Active,true,2025-06-09 12:38:19,LOC-41caeaa4
CUST-dbd05c2f,First14855,Last14855,user14855@example.com,555-2291670,Active,true,2025-02-06 09:37:16,LOC-987980db
CUST-ba7bd422,First14856,Last14856,user14856@example.com,555-4101961,Active,true,2025-05-17 10:45:33,LOC-3408f3a3
CUST-02302d63,First14857,Last14857,user14857@example.com,555-2340877,Active,false,2025-01-29 08:48:02,LOC-ec7720a0
CUST-e0697a16,First14858,Last14858,user14858@example.com,555-6688298,Active,true,2025-01-04 03:44:30,LOC-d51f5c94
CUST-0210f101,First14859,Last14859,user14859@example.com,555-1858255,Active,true,2025-03-31 18:38:49,LOC-5ce9a8d4
CUST-01e4ea98,First14860,Last14860,user14860@example.com,555-7885950,Active,true,2025-04-09 03:45:48,LOC-c5970a2a
CUST-b3b6874d,First14861,Last14861,user14861@example.com,555-3670018,Active,true,2025-05-06 06:57:18,LOC-d42e072a
CUST-0e5613d3,First14862,Last14862,user14862@example.com,555-8444880,Active,true,2025-04-12 20:49:08,LOC-8deeefe4
CUST-6513b267,First14863,Last14863,user14863@example.com,555-3925146,Active,true,2025-01-06 01:25:06,LOC-fa077d8d
CUST-8a05f858,First14864,Last14864,user14864@example.com,555-2953017,Active,true,2025-03-07 23:51:16,LOC-9b01476b
CUST-7807c5fa,First14865,Last14865,user14865@example.com,555-5031948,Active,true,2025-01-16 19:47:25,LOC-41a8db44
CUST-fa01dc19,First14866,Last14866,user14866@example.com,555-8821091,Active,true,2025-01-29 05:49:25,LOC-f7696ceb
CUST-28eb5f61,First14867,Last14867,user14867@example.com,555-4710851,Active,true,2025-05-02 02:52:26,LOC-da79560d
CUST-e44a21ad,First14868,Last14868,user14868@example.com,555-3485763,Closed,true,2025-01-23 21:04:33,LOC-6e7c6095
CUST-b049f035,First14869,Last14869,user14869@example.com,555-4799377,Active,true,2025-05-31 12:59:27,LOC-bd8b42ff
CUST-5d2fa332,First14870,Last14870,user14870@example.com,555-7459649,Active,true,2025-02-15 20:48:46,LOC-9c412782
CUST-d9a5630f,First14871,Last14871,user14871@example.com,555-2127229,Suspended,true,2025-07-12 11:50:22,LOC-741381a1
CUST-8a497042,First14872,Last14872,user14872@example.com,555-9580936,Active,true,2025-05-24 14:25:38,LOC-2593a777
CUST-7ac9db10,First14873,Last14873,user14873@example.com,555-8121573,Active,false,2025-03-22 08:43:07,LOC-48870241
CUST-3b59aaa8,First14874,Last14874,user14874@example.com,555-3102523,Active,true,2025-02-03 23:36:11,LOC-b5805164
CUST-8ce8fbde,First14875,Last14875,user14875@example.com,555-9986796,Active,true,2025-03-09 05:42:46,LOC-460eecaa
CUST-b97c0df5,First14876,Last14876,user14876@example.com,555-5420076,Active,true,2025-04-18 03:00:05,LOC-25e066ea
CUST-55443f30,First14877,Last14877,user14877@example.com,555-5999034,Active,true,2025-02-20 00:17:24,LOC-328d2b25
CUST-4257e557,First14878,Last14878,user14878@example.com,555-1920033,Active,true,2025-07-08 20:55:04,LOC-ea473a6e
CUST-b2084a00,First14879,Last14879,user14879@example.com,555-8020501,Active,true,2025-06-09 03:56:51,LOC-9179bc5c
CUST-a2027049,First14880,Last14880,user14880@example.com,555-1952634,Active,true,2025-01-28 10:19:15,LOC-b38a7470
CUST-0dbad3e9,First14881,Last14881,user14881@example.com,555-4649111,Suspended,true,2025-06-24 03:32:02,LOC-d6abec44
CUST-42c5994f,First14882,Last14882,user14882@example.com,555-6143669,Active,true,2025-05-09 20:39:54,LOC-443d0f58
CUST-abe0f191,First14883,Last14883,user14883@example.com,555-8694800,Active,true,2025-05-25 11:43:50,LOC-7f120669
CUST-1ace8ce7,First14884,Last14884,user14884@example.com,555-7179351,Active,true,2025-05-29 06:13:11,LOC-e2912708
CUST-81a4844e,First14885,Last14885,user14885@example.com,555-9930368,Active,false,2025-02-02 04:35:14,LOC-b0354380
CUST-bad345cf,First14886,Last14886,user14886@example.com,555-4777168,Active,false,2025-05-03 17:22:48,LOC-a795146a
CUST-dab3b656,First14887,Last14887,user14887@example.com,555-4844599,Active,true,2025-03-08 07:53:57,LOC-3977a3eb
CUST-8c8570c4,First14888,Last14888,user14888@example.com,555-4653779,Active,true,2025-06-22 15:59:38,LOC-f5dc9598
CUST-adbac41f,First14889,Last14889,user14889@example.com,555-9599853,Active,true,2025-04-18 01:22:24,LOC-a570f6c6
CUST-421cfb6d,First14890,Last14890,user14890@example.com,555-5625674,Active,true,2025-03-30 02:59:37,LOC-eab69120
CUST-7bb3132c,First14891,Last14891,user14891@example.com,555-8593888,Active,false,2025-04-01 08:47:33,LOC-75437794
CUST-2f1fbc30,First14892,Last14892,user14892@example.com,555-4942462,Active,true,2025-06-09 18:45:37,LOC-460eecaa
CUST-1e7ff3a2,First14893,Last14893,user14893@example.com,555-2223246,Suspended,true,2025-04-23 06:34:19,LOC-d0e59f53
CUST-1083aa67,First14894,Last14894,user14894@example.com,555-2728474,Active,true,2025-07-11 18:38:18,LOC-23ad3054
CUST-9a013c4e,First14895,Last14895,user14895@example.com,555-2705862,Active,true,2025-05-27 05:11:46,LOC-cbdcfce7
CUST-ce09f1de,First14896,Last14896,user14896@example.com,555-6478670,Active,true,2025-01-18 15:37:09,LOC-71e4b1b7
CUST-80063849,First14897,Last14897,user14897@example.com,555-2391315,Suspended,true,2025-01-16 08:05:30,LOC-9c412782
CUST-3121f98f,First14898,Last14898,user14898@example.com,555-6111279,Active,true,2025-05-11 01:59:05,LOC-0d969654
CUST-3b20801c,First14899,Last14899,user14899@example.com,555-9491102,Active,true,2025-02-25 15:01:06,LOC-4b70123d
CUST-d3ba36bd,First14900,Last14900,user14900@example.com,555-2582294,Active,false,2025-04-10 11:10:08,LOC-10d6ddc3
CUST-ae9db8c4,First14901,Last14901,user14901@example.com,555-9835730,Active,true,2025-02-23 18:47:18,LOC-62993d57
CUST-11be4f8d,First14902,Last14902,user14902@example.com,555-5193356,Active,true,2025-05-21 18:31:00,LOC-d3c940dc
CUST-3dc76829,First14903,Last14903,user14903@example.com,555-7403869,Active,true,2025-07-20 16:33:06,LOC-34920858
CUST-e7ed1481,First14904,Last14904,user14904@example.com,555-3620891,Closed,true,2025-02-16 00:53:01,LOC-5b4eafd7
CUST-a0dcabc7,First14905,Last14905,user14905@example.com,555-2346841,Active,true,2025-05-10 03:04:28,LOC-68159c95
CUST-6a636fd8,First14906,Last14906,user14906@example.com,555-4632818,Active,true,2025-05-25 01:46:54,LOC-c693799e
CUST-2125543e,First14907,Last14907,user14907@example.com,555-8897780,Active,true,2025-04-05 17:30:20,LOC-496c33be
CUST-d2845b20,First14908,Last14908,user14908@example.com,555-1445764,Active,true,2025-01-12 03:36:47,LOC-8629d146
CUST-0c00aebd,First14909,Last14909,user14909@example.com,555-5434284,Active,true,2025-02-16 20:01:44,LOC-dd642930
CUST-6da03567,First14910,Last14910,user14910@example.com,555-1698278,Active,true,2025-07-10 21:48:08,LOC-83279d75
CUST-c306a14b,First14911,Last14911,user14911@example.com,555-1225503,Active,true,2025-01-26 00:17:53,LOC-12518ab6
CUST-95b74243,First14912,Last14912,user14912@example.com,555-6866090,Active,true,2025-07-09 03:57:47,LOC-72f6cad0
CUST-02a94906,First14913,Last14913,user14913@example.com,555-4137986,Active,true,2025-03-05 13:58:21,LOC-048cd394
CUST-dbd80052,First14914,Last14914,user14914@example.com,555-3722854,Active,true,2025-02-19 06:54:10,LOC-23a69005
CUST-007a8505,First14915,Last14915,user14915@example.com,555-7977870,Active,true,2025-03-31 01:22:51,LOC-09b9aab1
CUST-375629b8,First14916,Last14916,user14916@example.com,555-1220886,Active,true,2025-05-11 00:01:19,LOC-7f4dc2ef
CUST-62338634,First14917,Last14917,user14917@example.com,555-3345016,Active,true,2025-05-28 04:54:37,LOC-ccc67d92
CUST-10fd7c0b,First14918,Last14918,user14918@example.com,555-2089825,Active,true,2025-02-25 09:37:13,LOC-eb696253
CUST-449824a4,First14919,Last14919,user14919@example.com,555-9213540,Active,true,2025-02-24 16:53:58,LOC-99c67356
CUST-e807a2fc,First14920,Last14920,user14920@example.com,555-4514883,Active,true,2025-04-28 15:16:01,LOC-808f3335
CUST-e26b7481,First14921,Last14921,user14921@example.com,555-1342388,Active,true,2025-03-14 11:23:51,LOC-9a78660f
CUST-6817db51,First14922,Last14922,user14922@example.com,555-9311771,Active,true,2025-05-17 06:50:12,LOC-1800e7c2
CUST-327baf98,First14923,Last14923,user14923@example.com,555-7234935,Active,true,2025-02-01 01:46:24,LOC-bd7116d9
CUST-099a115c,First14924,Last14924,user14924@example.com,555-4412734,Active,false,2025-02-28 01:26:57,LOC-496c33be
CUST-2132dab2,First14925,Last14925,user14925@example.com,555-2476831,Active,true,2025-04-23 08:35:46,LOC-752d1987
CUST-6b78260c,First14926,Last14926,user14926@example.com,555-8435006,Active,true,2025-07-13 09:51:36,LOC-9fdd4c85
CUST-c4f8d2fa,First14927,Last14927,user14927@example.com,555-4869553,Active,true,2025-03-27 08:32:03,LOC-b38a7470
CUST-549d8df1,First14928,Last14928,user14928@example.com,555-6802004,Active,true,2025-04-19 04:41:49,LOC-26b53033
CUST-60e927a9,First14929,Last14929,user14929@example.com,555-4033237,Active,false,2025-07-15 21:53:50,LOC-67bc485a
CUST-2bb352c0,First14930,Last14930,user14930@example.com,555-3942998,Active,true,2025-06-12 13:44:53,LOC-57a2bd30
CUST-10eb3135,First14931,Last14931,user14931@example.com,555-6126460,Active,true,2025-05-27 11:03:32,LOC-5e6a9bd7
CUST-cfc67d88,First14932,Last14932,user14932@example.com,555-4528030,Active,false,2025-06-13 16:42:10,LOC-8747f3db
CUST-0a5895d8,First14933,Last14933,user14933@example.com,555-5676384,Suspended,true,2025-02-16 09:35:45,LOC-ddf62f66
CUST-83cb683b,First14934,Last14934,user14934@example.com,555-3358573,Active,true,2025-01-21 14:01:40,LOC-44ef0afe
CUST-8d8b5845,First14935,Last14935,user14935@example.com,555-4855744,Suspended,true,2025-03-03 17:07:01,LOC-092d21c3
CUST-9be3bfd4,First14936,Last14936,user14936@example.com,555-4527108,Active,true,2025-05-16 15:13:01,LOC-a68b7253
CUST-33ea75cf,First14937,Last14937,user14937@example.com,555-9090499,Active,true,2025-04-29 14:39:34,LOC-0807c040
CUST-145eca42,First14938,Last14938,user14938@example.com,555-6600948,Active,true,2025-03-26 03:49:10,LOC-dc16e400
CUST-f64af99e,First14939,Last14939,user14939@example.com,555-1535426,Active,true,2025-05-14 18:18:09,LOC-45fb365c
CUST-95122865,First14940,Last14940,user14940@example.com,555-2661368,Active,true,2025-02-24 21:27:42,LOC-f2978d12
CUST-c26853f2,First14941,Last14941,user14941@example.com,555-4547888,Active,true,2025-04-11 17:45:34,LOC-cba85eb9
CUST-835ab01d,First14942,Last14942,user14942@example.com,555-8167864,Active,true,2025-07-01 15:40:20,LOC-10d6ddc3
CUST-78febf03,First14943,Last14943,user14943@example.com,555-6732276,Active,true,2025-03-17 10:17:02,LOC-e75593ae
CUST-96e33139,First14944,Last14944,user14944@example.com,555-9089686,Active,true,2025-02-24 16:23:46,LOC-b1b93835
CUST-f3029ba3,First14945,Last14945,user14945@example.com,555-8646281,Active,true,2025-02-17 15:43:44,LOC-9dfb84de
CUST-54d60c59,First14946,Last14946,user14946@example.com,555-3235806,Active,true,2025-05-23 20:13:54,LOC-d0a3004d
CUST-eb1282be,First14947,Last14947,user14947@example.com,555-3587238,Active,false,2025-04-17 14:51:25,LOC-95a48908
CUST-b68a0ed3,First14948,Last14948,user14948@example.com,555-1925538,Active,true,2025-06-19 21:46:18,LOC-0c8e8a1f
CUST-7df11574,First14949,Last14949,user14949@example.com,555-3612249,Active,true,2025-04-19 22:17:30,LOC-43f6e045
CUST-baaffc78,First14950,Last14950,user14950@example.com,555-3992893,Active,false,2025-03-30 10:45:45,LOC-cd026bb9
CUST-a919dc85,First14951,Last14951,user14951@example.com,555-5086309,Active,true,2025-04-15 23:12:55,LOC-1be8e85f
CUST-599134d7,First14952,Last14952,user14952@example.com,555-1289812,Active,true,2025-01-11 04:05:54,LOC-d5a141c1
CUST-9cef6df5,First14953,Last14953,user14953@example.com,555-5697015,Active,true,2025-07-03 12:27:51,LOC-5fe1e974
CUST-b1062da1,First14954,Last14954,user14954@example.com,555-3724699,Active,true,2025-01-23 16:06:13,LOC-a7df81d1
CUST-a3ab6595,First14955,Last14955,user14955@example.com,555-2704936,Active,true,2025-06-24 06:42:29,LOC-05be9a5b
CUST-324fa3b4,First14956,Last14956,user14956@example.com,555-7718110,Active,true,2025-05-21 16:50:01,LOC-d2b0ba1d
CUST-de0266e5,First14957,Last14957,user14957@example.com,555-8747004,Active,true,2025-07-08 06:02:57,LOC-f8b9c4ee
CUST-633ff0f9,First14958,Last14958,user14958@example.com,555-6347392,Active,true,2025-02-18 18:25:19,LOC-4620551e
CUST-b20ea497,First14959,Last14959,user14959@example.com,555-9399224,Active,false,2025-03-08 05:19:23,LOC-8e2b9c7f
CUST-abf745f4,First14960,Last14960,user14960@example.com,555-5380549,Active,true,2025-05-19 08:29:53,LOC-02bc9e97
CUST-2a1dcd2c,First14961,Last14961,user14961@example.com,555-3162590,Suspended,true,2025-01-17 10:01:17,LOC-95c4073c
CUST-c6246b4d,First14962,Last14962,user14962@example.com,555-2550216,Active,true,2025-02-07 06:55:08,LOC-1de04e9c
CUST-1884da81,First14963,Last14963,user14963@example.com,555-5862933,Active,false,2025-02-02 08:35:36,LOC-958d97d1
CUST-dc78b417,First14964,Last14964,user14964@example.com,555-5895455,Active,true,2025-01-22 00:16:01,LOC-08e53989
CUST-20cbeb89,First14965,Last14965,user14965@example.com,555-9491305,Active,true,2025-01-16 22:37:16,LOC-6f0cc1d5
CUST-1547eec5,First14966,Last14966,user14966@example.com,555-2793970,Active,true,2025-01-31 12:18:09,LOC-c79a65a4
CUST-6673c9c4,First14967,Last14967,user14967@example.com,555-9191917,Active,true,2025-05-05 00:55:19,LOC-6e1c86ca
CUST-294cde96,First14968,Last14968,user14968@example.com,555-3414104,Active,true,2025-01-12 22:09:54,LOC-32d44bfa
CUST-231ca457,First14969,Last14969,user14969@example.com,555-6922909,Active,true,2025-06-28 17:43:25,LOC-6a3819ee
CUST-93d6e97c,First14970,Last14970,user14970@example.com,555-5950201,Active,true,2025-03-28 15:21:27,LOC-96a63f7a
CUST-2893bc1f,First14971,Last14971,user14971@example.com,555-6858802,Active,true,2025-05-07 06:46:02,LOC-95d0704c
CUST-cc27458a,First14972,Last14972,user14972@example.com,555-6811598,Active,true,2025-05-18 12:09:02,LOC-098144f3
CUST-5afb5c8a,First14973,Last14973,user14973@example.com,555-8863570,Active,false,2025-05-16 02:35:34,LOC-4c4ee307
CUST-34ba10d5,First14974,Last14974,user14974@example.com,555-8122137,Suspended,true,2025-03-25 23:52:56,LOC-957045a7
CUST-fda4079e,First14975,Last14975,user14975@example.com,555-4309247,Active,true,2025-06-29 17:34:51,LOC-8747f3db
CUST-3e6e2352,First14976,Last14976,user14976@example.com,555-9567934,Active,true,2025-02-03 19:59:20,LOC-0d930599
CUST-d280ea06,First14977,Last14977,user14977@example.com,555-8237696,Active,true,2025-04-27 02:52:01,LOC-269cd536
CUST-15b73fa9,First14978,Last14978,user14978@example.com,555-4698311,Active,true,2025-07-17 23:09:56,LOC-c4d5e7c9
CUST-809bbebc,First14979,Last14979,user14979@example.com,555-6585267,Active,true,2025-03-31 05:37:28,LOC-4b8d1c37
CUST-1ee2c24c,First14980,Last14980,user14980@example.com,555-1247008,Active,true,2025-01-18 11:54:44,LOC-bde3423a
CUST-50b99d98,First14981,Last14981,user14981@example.com,555-3132874,Active,true,2025-07-16 14:13:48,LOC-4768c96c
CUST-c84b859d,First14982,Last14982,user14982@example.com,555-3967233,Active,true,2025-05-03 22:52:44,LOC-1e091ef5
CUST-dd228552,First14983,Last14983,user14983@example.com,555-4334043,Active,true,2025-02-28 15:18:35,LOC-34ae71bf
CUST-85204088,First14984,Last14984,user14984@example.com,555-2615644,Active,true,2025-03-19 04:10:20,LOC-13c290d5
CUST-0433d77d,First14985,Last14985,user14985@example.com,555-9457444,Active,true,2025-01-26 01:00:47,LOC-25e066ea
CUST-2ff8d273,First14986,Last14986,user14986@example.com,555-2853993,Active,true,2025-03-24 07:01:13,LOC-102464ea
CUST-fa81ccfe,First14987,Last14987,user14987@example.com,555-7849661,Suspended,true,2025-03-13 01:36:34,LOC-c26bba24
CUST-a948b92b,First14988,Last14988,user14988@example.com,555-6192819,Active,true,2025-04-07 05:29:16,LOC-1a2c8ff8
CUST-a992857e,First14989,Last14989,user14989@example.com,555-1531380,Active,true,2025-05-08 16:41:01,LOC-f80c060d
CUST-f61ab171,First14990,Last14990,user14990@example.com,555-1539838,Active,true,2025-01-12 11:18:17,LOC-1a93ff5b
CUST-f818a417,First14991,Last14991,user14991@example.com,555-5217581,Closed,true,2025-06-29 07:51:33,LOC-25e066ea
CUST-1994e649,First14992,Last14992,user14992@example.com,555-3669322,Active,false,2025-02-13 20:03:38,LOC-fa4b51ec
CUST-29249d4f,First14993,Last14993,user14993@example.com,555-2730136,Active,true,2025-05-01 01:15:18,LOC-ce4b8a21
CUST-3f821993,First14994,Last14994,user14994@example.com,555-2333180,Closed,true,2025-05-26 00:26:30,LOC-eba19d73
CUST-74d3523d,First14995,Last14995,user14995@example.com,555-3308846,Active,true,2025-06-21 08:32:15,LOC-6cba9a9e
CUST-f0c70734,First14996,Last14996,user14996@example.com,555-2018240,Suspended,false,2025-03-17 18:40:07,LOC-1927a225
CUST-63fb2ed5,First14997,Last14997,user14997@example.com,555-6716032,Active,false,2025-01-12 11:03:57,LOC-d1c2d27e
CUST-a57964a2,First14998,Last14998,user14998@example.com,555-6923534,Active,false,2025-02-15 00:37:27,LOC-36a0330b
CUST-22474c28,First14999,Last14999,user14999@example.com,555-6653462,Active,true,2025-02-11 19:10:29,LOC-754b54b1
CUST-c446a635,First15000,Last15000,user15000@example.com,555-5559522,Active,false,2025-06-17 08:14:36,LOC-1c1964e7
CUST-24d0f8a2,First15001,Last15001,user15001@example.com,555-3756577,Active,true,2025-07-03 10:52:19,LOC-b75504ce
CUST-715798a5,First15002,Last15002,user15002@example.com,555-7860596,Active,true,2025-03-31 13:46:01,LOC-a0fa69ea
CUST-92227ab6,First15003,Last15003,user15003@example.com,555-2825869,Active,true,2025-06-19 00:41:58,LOC-1a278283
CUST-a9607e8f,First15004,Last15004,user15004@example.com,555-4548883,Suspended,true,2025-04-14 03:39:39,LOC-1db868b8
CUST-0cf8e2e7,First15005,Last15005,user15005@example.com,555-7538253,Active,true,2025-02-22 19:39:32,LOC-9c558612
CUST-b2668c62,First15006,Last15006,user15006@example.com,555-5754678,Active,true,2025-04-17 15:32:37,LOC-0c8e8a1f
CUST-be18bafa,First15007,Last15007,user15007@example.com,555-2126460,Active,true,2025-02-26 07:09:11,LOC-ad427cf5
CUST-5039fee3,First15008,Last15008,user15008@example.com,555-3738063,Active,true,2025-03-05 01:07:59,LOC-bce28929
CUST-cb705c7b,First15009,Last15009,user15009@example.com,555-3164206,Suspended,false,2025-02-21 02:33:44,LOC-c5397349
CUST-c0027bc4,First15010,Last15010,user15010@example.com,555-2744993,Active,true,2025-03-06 16:52:18,LOC-f8faa32d
CUST-5c23bf7d,First15011,Last15011,user15011@example.com,555-7175719,Active,true,2025-07-18 05:47:18,LOC-e7a13bd7
CUST-90839431,First15012,Last15012,user15012@example.com,555-5317598,Active,true,2025-03-21 18:25:14,LOC-99c67356
CUST-4438c178,First15013,Last15013,user15013@example.com,555-6308076,Active,true,2025-07-02 18:31:31,LOC-0b1a9eeb
CUST-fd1d44ac,First15014,Last15014,user15014@example.com,555-1294566,Active,true,2025-05-31 11:32:26,LOC-7b5e347e
CUST-c8b173db,First15015,Last15015,user15015@example.com,555-1216986,Active,true,2025-05-25 07:47:42,LOC-1bffa69b
CUST-8a3f0dee,First15016,Last15016,user15016@example.com,555-6814788,Active,true,2025-04-19 00:04:28,LOC-0cfa58b3
CUST-aae7e2d8,First15017,Last15017,user15017@example.com,555-4592648,Active,true,2025-06-06 05:35:54,LOC-4da04564
CUST-4d08ea14,First15018,Last15018,user15018@example.com,555-8477218,Active,true,2025-04-23 05:25:56,LOC-f80ae817
CUST-f70dd883,First15019,Last15019,user15019@example.com,555-2591484,Active,true,2025-01-19 09:30:47,LOC-52a0a6b0
CUST-9c4fc36e,First15020,Last15020,user15020@example.com,555-7112201,Active,false,2025-06-01 11:23:44,LOC-32d44bfa
CUST-3ce120a4,First15021,Last15021,user15021@example.com,555-7667058,Active,true,2025-03-15 18:20:12,LOC-08f22427
CUST-4f087d45,First15022,Last15022,user15022@example.com,555-2581865,Active,false,2025-02-11 15:12:47,LOC-01ed82bc
CUST-e4af68fd,First15023,Last15023,user15023@example.com,555-2051569,Active,true,2025-03-03 13:59:52,LOC-2a2499b9
CUST-dbaf919f,First15024,Last15024,user15024@example.com,555-3305951,Active,true,2025-07-19 15:09:39,LOC-9c8ab4fd
CUST-0dd5941a,First15025,Last15025,user15025@example.com,555-4058505,Active,true,2025-05-30 06:51:38,LOC-8dac4aac
CUST-dc64d93f,First15026,Last15026,user15026@example.com,555-3999699,Active,true,2025-02-19 02:07:09,LOC-97f236ec
